,0
3102,Garmin Forerunner 735XT
3103,Polar M430
3104,
3105,Garmin fēnix 5X Plus
3106,"<a href=""/mobile"">Strava Android App</a>"
3107,Garmin fēnix 5
3108,Garmin Forerunner 220
3109,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3110,Garmin Forerunner 735XT
3111,Garmin Forerunner 235
3112,Garmin Forerunner 25
3113,Garmin Forerunner 25
3114,Garmin Forerunner 230
3115,Garmin Forerunner 230
3116,"<a href=""/mobile"">Strava Android App</a>"
3117,Garmin Forerunner 920XT
3118,
3119,Suunto Spartan Sport
3120,Suunto Ambit3 Sport
3121,TomTom
3122,Garmin Forerunner 235
3123,Garmin Forerunner 235
3124,Suunto 9
3125,Garmin Forerunner 35
3126,Garmin Forerunner 35
3127,Garmin fēnix 5
3128,Suunto Spartan Sport Wrist HR
3129,Garmin Forerunner 235
3130,Garmin Forerunner 235
3131,TomTom
3132,Garmin Forerunner 735XT
3133,Garmin Forerunner 10
3134,Polar V800
3135,"<a href=""/mobile"">Strava iPhone App</a>"
3136,
3137,
3138,Garmin fēnix 3
3139,Garmin Forerunner 920XT
3140,Garmin fēnix 5S
3141,Suunto Ambit2
3142,Garmin fēnix 5
3143,Garmin Forerunner 630
3144,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3145,Garmin Forerunner 735XT
3146,Garmin fēnix 5S Plus
3147,
3148,Polar M200
3149,
3150,Polar M430
3151,Garmin Forerunner 735XT
3152,Polar M400
3153,Garmin Forerunner 235
3154,Garmin Forerunner 35
3155,Suunto Trainer Wrist HR
3156,Garmin fēnix 5
3157,Garmin Forerunner 910XT
3158,Garmin fēnix 5 Plus
3159,Suunto Spartan Sport Wrist HR
3160,Garmin fēnix 5 Plus
3161,Garmin Forerunner 235
3162,Garmin Forerunner 15
3163,Garmin Forerunner 220
3164,Suunto Spartan Sport Wrist HR
3165,Garmin fēnix 3
3166,Garmin vívoactive 3 Music
3167,Garmin Forerunner 220
3168,Garmin Forerunner 230
3169,Suunto 9
3170,Suunto Trainer Wrist HR
3171,Garmin Edge 800
3172,Garmin Forerunner 235
3173,Garmin Forerunner 235
3174,Garmin Forerunner 235
3175,Garmin fēnix 5
3176,Garmin Vívoactive HR
3177,Suunto 9
3178,
3179,Suunto 9
3180,Polar M430
3181,Suunto Ambit2 S
3182,
3183,
3184,
3185,Garmin fēnix 3
3186,
3187,Garmin Forerunner 735XT
3188,
3189,
3190,Garmin Forerunner 35
3191,
3192,Garmin Forerunner 25
3193,Garmin fēnix 3
3194,Garmin Forerunner 235
3195,TomTom
3196,Garmin Forerunner 230
3197,Fitbit Ionic
3198,Garmin fēnix 3
3199,Garmin fēnix 3
3200,Garmin Forerunner 620
3201,Garmin fēnix 5
3202,"<a href=""/mobile"">Strava iPhone App</a>"
3203,Suunto 9
3204,Polar M400
3205,
3206,Huami Amazfit Pace
3207,Garmin fēnix 3
3208,TomTom
3209,Samsung Galaxy Watch
3210,Suunto Ambit3 Sport
3211,
3212,Garmin Forerunner 735XT
3213,
3214,Garmin Forerunner 235
3215,Garmin Forerunner 235
3216,Polar M430
3217,Garmin Forerunner 225
3218,Garmin fēnix 5 Plus
3219,
3220,Garmin fēnix 3
3221,Garmin Forerunner 935
3222,TomTom
3223,Garmin vívoactive 3 Music
3224,Garmin Forerunner 235
3225,Garmin Forerunner 235
3226,Garmin Forerunner 735XT
3227,Garmin fēnix 5
3228,Garmin Forerunner 735XT
3229,Huami Amazfit Pace
3230,Polar M430
3231,Suunto Spartan Sport Wrist HR
3232,Garmin Forerunner 235
3233,Garmin Forerunner 220
3234,Garmin fēnix 3
3235,Garmin fēnix 3
3236,Polar M400
3237,Samsung Health
3238,Garmin Forerunner 235
3239,"<a href=""/mobile"">Strava iPhone App</a>"
3240,
3241,Suunto Ambit3 Sport
3242,Garmin Forerunner 735XT
3243,
3244,Garmin fēnix 3
3245,Garmin Forerunner 735XT
3246,Garmin fēnix 5
3247,Garmin Forerunner 620
3248,TomTom
3249,"<a href=""/mobile"">Strava Android App</a>"
3250,Garmin fēnix 3
3251,
3252,Suunto Ambit2 S
3253,Garmin fēnix 5 Plus
3254,Garmin Forerunner 735XT
3255,Garmin fēnix 3
3256,Garmin fēnix 2
3257,Polar V800
3258,Garmin Forerunner 735XT
3259,Suunto Spartan Ultra
3260,Garmin Forerunner 310XT
3261,Garmin Forerunner 735XT
3262,Garmin Forerunner 735XT
3263,
3264,Suunto Spartan Ultra
3265,Garmin fēnix 3
3266,Garmin Forerunner 235
3267,Garmin Forerunner 735XT
3268,Garmin Forerunner 35
3269,Garmin fēnix 5S Plus
3270,Garmin vívoactive 3
3271,
3272,Suunto Spartan Sport Wrist HR
3273,Garmin Forerunner 235
3274,Garmin Forerunner 630
3275,Polar M400
3276,
3277,Garmin Forerunner 235
3278,
3279,Polar Vantage M
3280,Garmin fēnix 5X
3281,Garmin vívoactive 3 Music
3282,Garmin Forerunner 910XT
3283,Garmin fēnix 5
3284,Suunto Ambit3 Run
3285,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3286,
3287,Garmin fēnix 3
3288,
3289,Garmin fēnix 3
3290,Garmin fēnix 3
3291,Garmin Forerunner 25
3292,Garmin Forerunner 735XT
3293,Huami Amazfit Pace
3294,Garmin Forerunner 920XT
3295,Garmin Forerunner 235
3296,Garmin Forerunner 235
3297,Garmin Forerunner 610
3298,"<a href=""/mobile"">Strava Android App</a>"
3299,Garmin fēnix 3
3300,Garmin fēnix 3
3301,Garmin Forerunner 735XT
3302,Garmin fēnix 3
3303,Garmin fēnix 3
3304,Garmin Forerunner 230
3305,Garmin Forerunner 735XT
3306,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
3307,Garmin fēnix 5
3308,"<a href=""/mobile"">Strava Android App</a>"
3309,Garmin Forerunner 735XT
3310,Suunto Spartan Sport Wrist HR Baro
3311,
3312,
3313,Garmin Forerunner 230
3314,Garmin Vívoactive HR
3315,Huami Amazfit Pace
3316,Garmin Forerunner 645 Music
3317,Polar M430
3318,Garmin Forerunner 235
3319,
3320,
3321,Garmin Forerunner 735XT
3322,
3323,"<a href=""/mobile"">Strava Android App</a>"
3324,"<a href=""/mobile"">Strava Android App</a>"
3325,"<a href=""/mobile"">Strava Android App</a>"
3326,
3327,Suunto Ambit3 Peak
3328,"<a href=""/mobile"">Strava Android App</a>"
3329,"<a href=""/mobile"">Strava Android App</a>"
3330,
3331,Polar M400
3332,Garmin Forerunner 235
3333,Garmin Forerunner 735XT
3334,"<a href=""/mobile"">Strava iPhone App</a>"
3335,Garmin Forerunner 230
3336,Garmin fēnix 5
3337,Garmin Forerunner 230
3338,Polar M430
3339,Garmin fēnix 5
3340,
3341,Garmin Forerunner 620
3342,Garmin Forerunner 935
3343,
3344,Garmin Forerunner 230
3345,Suunto Ambit3 Sport
3346,Suunto Spartan Sport Wrist HR
3347,
3348,
3349,Garmin Forerunner 235
3350,Garmin Vívoactive
3351,
3352,Huami Amazfit Pace
3353,Garmin fēnix 5
3354,Garmin Forerunner 920XT
3355,TomTom
3356,Suunto Ambit3 Peak
3357,Garmin Forerunner 235
3358,Garmin Vívoactive HR
3359,Garmin Forerunner 735XT
3360,
3361,Garmin Forerunner 220
3362,Garmin fēnix 3
3363,Garmin Forerunner 735XT
3364,Garmin fēnix 5
3365,Polar M400
3366,Garmin fēnix 5
3367,"<a href=""/mobile"">Strava iPhone App</a>"
3368,Garmin vívoactive 3
3369,Polar V800
3370,
3371,Garmin fēnix 3
3372,Garmin fēnix 5
3373,Suunto Spartan Ultra
3374,Suunto 9
3375,Garmin Forerunner 235
3376,Garmin fēnix 5S
3377,Garmin Forerunner 735XT
3378,Garmin Forerunner 235
3379,TomTom
3380,Suunto Spartan Sport Wrist HR Baro
3381,"<a href=""/mobile"">Strava Android App</a>"
3382,Garmin Forerunner 225
3383,Garmin fēnix 3
3384,Garmin fēnix 3
3385,Garmin fēnix 3
3386,Garmin Forerunner 735XT
3387,Garmin fēnix 3
3388,
3389,Garmin Forerunner 235
3390,Garmin fēnix 3
3391,
3392,TomTom
3393,Huami Amazfit Pace
3394,"<a href=""/mobile"">Strava Android App</a>"
3395,Garmin Forerunner 235
3396,
3397,Polar V800
3398,Garmin Forerunner 35
3399,Garmin Forerunner 235
3400,Garmin fēnix 5S
3401,Garmin vívoactive 3
3402,Garmin Forerunner 935
3403,Suunto Ambit3 Sport
3404,Garmin fēnix 3
3405,Suunto Ambit3 Sport
3406,Garmin Forerunner 935
3407,Garmin fēnix 3
3408,Garmin fēnix 5S
3409,Garmin Forerunner 220
3410,Garmin fēnix 5S
3411,TomTom
3412,Garmin fēnix 5
3413,Huami Amazfit Pace
3414,Garmin fēnix 5S
3415,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
3416,Garmin Forerunner 935
3417,Garmin Forerunner 735XT
3418,Garmin Forerunner 735XT
3419,Suunto Ambit3 Sport
3420,Garmin Forerunner 230
3421,Garmin Forerunner 235
3422,Garmin Forerunner 235
3423,Garmin Forerunner 235
3424,Garmin Forerunner 935
3425,Garmin Forerunner 235
3426,Garmin Forerunner 235
3427,Garmin fēnix 5X
3428,Garmin fēnix 3
3429,Garmin vívoactive 3
3430,Garmin Forerunner 935
3431,Garmin fēnix 5
3432,Suunto Spartan Ultra
3433,Garmin Forerunner 935
3434,Garmin Forerunner 235
3435,"<a href=""/mobile"">Strava iPhone App</a>"
3436,Garmin Forerunner 235
3437,Garmin Forerunner 235
3438,Garmin Forerunner 230
3439,Garmin fēnix 3
3440,Garmin Forerunner 935
3441,Garmin fēnix 5X
3442,Polar M430
3443,"<a href=""/mobile"">Strava iPhone App</a>"
3444,Garmin fēnix 5S
3445,Garmin fēnix 3
3446,Garmin Forerunner 235
3447,Garmin Forerunner 230
3448,
3449,Garmin fēnix 5X
3450,Garmin Forerunner 935
3451,Polar M400
3452,Suunto Ambit3 Vertical
3453,Suunto Trainer Wrist HR
3454,Garmin Forerunner 920XT
3455,
3456,
3457,TomTom
3458,
3459,Garmin Forerunner 235
3460,Suunto Spartan Sport Wrist HR Baro
3461,Garmin Forerunner 220
3462,Garmin Forerunner 35
3463,Polar M400
3464,Garmin Forerunner 235
3465,Garmin Forerunner 235
3466,Suunto Ambit2 R
3467,Garmin Vívoactive HR
3468,Garmin fēnix 3
3469,Garmin fēnix 5
3470,Suunto Ambit3 Peak
3471,Garmin Forerunner 235
3472,Polar V800
3473,Garmin Forerunner 920XT
3474,Garmin Forerunner 235
3475,Polar M200
3476,"<a href=""/mobile"">Strava Android App</a>"
3477,Garmin fēnix 3
3478,Garmin Forerunner 235
3479,Suunto Spartan Sport
3480,
3481,Suunto Ambit3 Run
3482,Garmin Forerunner 910XT
3483,"<a href=""/apple-watch"">Apple Watch 1st Generation</a>"
3484,Samsung Gear S3 Frontier
3485,Garmin fēnix 3
3486,
3487,Garmin fēnix 5X
3488,"<a href=""/mobile"">Strava iPhone App</a>"
3489,Garmin Forerunner 235
3490,"<a href=""/mobile"">Strava iPhone App</a>"
3491,Garmin fēnix 5
3492,
3493,Garmin Forerunner 235
3494,Garmin fēnix 5X
3495,Garmin Forerunner 920XT
3496,"<a href=""/mobile"">Strava iPhone App</a>"
3497,Garmin fēnix 3
3498,Garmin Forerunner 735XT
3499,Suunto Ambit3 Sport
3500,Polar V800
3501,Garmin fēnix 5
3502,Suunto Spartan Sport
3503,
3504,
3505,vívosmart HR+
3506,TomTom
3507,Garmin Forerunner 920XT
3508,Garmin Forerunner 35
3509,Garmin Forerunner 230
3510,
3511,Suunto Ambit3 Peak
3512,TomTom
3513,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3514,Garmin Forerunner 735XT
3515,Garmin Forerunner 35
3516,Huami Amazfit Pace
3517,Garmin Forerunner 220
3518,Garmin fēnix 5
3519,Garmin Forerunner 735XT
3520,Garmin Forerunner 235
3521,Huami Amazfit Pace
3522,Suunto Spartan Ultra
3523,TomTom
3524,TomTom
3525,Garmin Forerunner 230
3526,
3527,Garmin Forerunner 235
3528,Garmin fēnix 5X
3529,
3530,Suunto Ambit3 Run
3531,Garmin fēnix 5S
3532,Garmin fēnix 3
3533,
3534,"<a href=""/mobile"">Strava iPhone App</a>"
3535,Garmin Forerunner 235
3536,
3537,TomTom
3538,Suunto Ambit3 Sport
3539,"<a href=""/mobile"">Strava iPhone App</a>"
3540,Garmin Forerunner 735XT
3541,Garmin Forerunner 920XT
3542,Garmin fēnix 3
3543,
3544,Garmin Forerunner 35
3545,"<a href=""/mobile"">Strava iPhone App</a>"
3546,Polar V800
3547,Garmin fēnix 5
3548,
3549,Garmin Forerunner 735XT
3550,Garmin Forerunner 235
3551,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
3552,Garmin Forerunner 645 Music
3553,Garmin fēnix 3
3554,Garmin Forerunner 235
3555,Suunto Ambit3 Run
3556,Polar M400
3557,"<a href=""/mobile"">Strava iPhone App</a>"
3558,"<a href=""/mobile"">Strava iPhone App</a>"
3559,Suunto Ambit3 Sport
3560,Garmin Forerunner 910XT
3561,Polar M430
3562,Suunto Trainer Wrist HR
3563,Garmin Forerunner 735XT
3564,"<a href=""/mobile"">Strava iPhone App</a>"
3565,Polar M430
3566,Polar M430
3567,Garmin fēnix 3
3568,Garmin Forerunner 235
3569,
3570,Garmin Vívoactive HR
3571,"<a href=""/mobile"">Strava iPhone App</a>"
3572,Garmin Forerunner 735XT
3573,Suunto Trainer Wrist HR
3574,Garmin vívoactive 3
3575,Garmin Vívoactive HR
3576,Suunto Ambit
3577,TomTom
3578,Garmin Forerunner 235
3579,
3580,Garmin fēnix 3
3581,Garmin fēnix 3
3582,Polar Vantage M
3583,
3584,Garmin fēnix 3
3585,
3586,Garmin Forerunner 920XT
3587,
3588,Suunto Spartan Sport Wrist HR
3589,Suunto Ambit3 Sport
3590,
3591,TomTom
3592,TomTom
3593,
3594,Garmin Forerunner 35
3595,Garmin Forerunner 610
3596,Garmin Forerunner 230
3597,Garmin Forerunner 235
3598,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3599,"<a href=""/mobile"">Strava iPhone App</a>"
3600,Garmin fēnix 5X
3601,Suunto Spartan Sport Wrist HR
3602,Garmin Forerunner 235
3603,Garmin Forerunner 235
3604,Garmin fēnix 5S
3605,
3606,
3607,
3608,
3609,Suunto Ambit3 Peak
3610,Garmin Forerunner 235
3611,Garmin fēnix 5
3612,Garmin Forerunner 220
3613,Garmin fēnix 5X
3614,
3615,Garmin fēnix 3
3616,Garmin fēnix 3
3617,Garmin Forerunner 735XT
3618,Garmin Forerunner 235
3619,Garmin fēnix 5S
3620,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
3621,Polar V800
3622,TomTom
3623,
3624,Suunto Ambit3 Peak
3625,Garmin Forerunner 235
3626,TomTom
3627,
3628,
3629,
3630,Garmin vívoactive 3
3631,Polar M430
3632,"<a href=""/mobile"">Strava iPhone App</a>"
3633,Polar M200
3634,
3635,Garmin Vívoactive HR
3636,Garmin fēnix 3
3637,Garmin Forerunner 645 Music
3638,Garmin Forerunner 35
3639,Suunto Spartan Sport
3640,Garmin Forerunner 235
3641,Garmin Forerunner 645
3642,Garmin Forerunner 920XT
3643,Polar M600
3644,Polar Vantage M
3645,Garmin Forerunner 235
3646,Garmin fēnix 5S
3647,Suunto Spartan Sport Wrist HR
3648,Suunto Spartan Ultra
3649,"<a href=""/mobile"">Strava Android App</a>"
3650,Garmin Forerunner 735XT
3651,Garmin Forerunner 35
3652,Polar Vantage M
3653,Suunto Ambit3 Sport
3654,Polar M400
3655,
3656,Suunto Spartan Sport
3657,"<a href=""/mobile"">Strava iPhone App</a>"
3658,Garmin Forerunner 235
3659,"<a href=""/mobile"">Strava Android App</a>"
3660,Garmin Forerunner 235
3661,Polar M400
3662,Suunto Spartan Sport Wrist HR
3663,Garmin Forerunner 35
3664,Garmin Forerunner 35
3665,
3666,Garmin Forerunner 645 Music
3667,
3668,Polar M400
3669,Garmin Forerunner 235
3670,"<a href=""/mobile"">Strava iPhone App</a>"
3671,Garmin Forerunner 235
3672,Garmin fēnix 5
3673,Garmin Forerunner 235
3674,
3675,Garmin fēnix 3
3676,Polar M400
3677,Garmin Forerunner 735XT
3678,"<a href=""/mobile"">Strava iPhone App</a>"
3679,"<a href=""/mobile"">Strava Android App</a>"
3680,
3681,Garmin Forerunner 735XT
3682,TomTom
3683,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3684,Garmin fēnix 5X
3685,Garmin Forerunner 230
3686,Suunto Trainer Wrist HR
3687,TomTom
3688,Suunto Trainer Wrist HR
3689,"<a href=""/mobile"">Strava Android App</a>"
3690,
3691,
3692,"<a href=""/mobile"">Strava iPhone App</a>"
3693,Garmin Forerunner 935
3694,Garmin Forerunner 735XT
3695,Garmin vívoactive 3
3696,Polar M400
3697,Garmin Forerunner 935
3698,Garmin Forerunner 935
3699,"<a href=""/mobile"">Strava Android App</a>"
3700,Garmin fēnix 5X Plus
3701,Garmin Forerunner 735XT
3702,Garmin Forerunner 10
3703,
3704,
3705,Garmin Forerunner 235
3706,Garmin fēnix 5S
3707,Garmin Forerunner 735XT
3708,Garmin Forerunner 645 Music
3709,Garmin Forerunner 620
3710,Garmin Forerunner 735XT
3711,Garmin Forerunner 225
3712,Garmin Forerunner 235
3713,Fitbit Ionic
3714,Garmin Forerunner 735XT
3715,Garmin Forerunner 735XT
3716,
3717,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
3718,Garmin fēnix 5S
3719,Polar Vantage M
3720,Garmin Forerunner 235
3721,"<a href=""/mobile"">Strava Android App</a>"
3722,Garmin Forerunner 235
3723,Garmin Forerunner 235
3724,TomTom
3725,Garmin Forerunner 645 Music
3726,Garmin fēnix 3
3727,Garmin Forerunner 220
3728,"<a href=""/mobile"">Strava iPhone App</a>"
3729,Garmin fēnix 3
3730,"<a href=""/mobile"">Strava Android App</a>"
3731,"<a href=""/mobile"">Strava iPhone App</a>"
3732,Garmin Forerunner 735XT
3733,Garmin Forerunner 645 Music
3734,Garmin fēnix 5X Plus
3735,Suunto Ambit3 Run
3736,Garmin Forerunner 920XT
3737,Garmin fēnix 5
3738,Garmin Forerunner 735XT
3739,
3740,TomTom
3741,Garmin Forerunner 235
3742,Garmin fēnix 3
3743,"<a href=""/mobile"">Strava iPhone App</a>"
3744,Polar Vantage M
3745,Garmin Forerunner 935
3746,
3747,Huami Amazfit Pace
3748,Garmin Forerunner 235
3749,
3750,Polar V800
3751,
3752,"<a href=""/mobile"">Strava Android App</a>"
3753,Garmin Forerunner 645
3754,Garmin fēnix 3
3755,Garmin Forerunner 235
3756,Garmin Vívoactive
3757,Polar M600
3758,Garmin Forerunner 735XT
3759,Garmin Forerunner 235
3760,Garmin fēnix 3
3761,Garmin fēnix 3
3762,TomTom
3763,Garmin fēnix 5
3764,"<a href=""/mobile"">Strava Android App</a>"
3765,Garmin Forerunner 735XT
3766,Garmin fēnix 3
3767,Garmin fēnix 3
3768,Garmin fēnix 3
3769,
3770,Garmin fēnix 3
3771,
3772,Garmin Forerunner 910XT
3773,Garmin fēnix 5X
3774,TomTom
3775,Garmin Forerunner 235
3776,Garmin vívoactive 3
3777,Suunto Trainer Wrist HR
3778,"<a href=""/mobile"">Strava Android App</a>"
3779,Garmin Forerunner 220
3780,"<a href=""/mobile"">Strava Android App</a>"
3781,Suunto Ambit2 R
3782,"<a href=""/mobile"">Strava Android App</a>"
3783,TomTom
3784,Garmin Forerunner 735XT
3785,Suunto Ambit3 Peak
3786,Garmin fēnix 3
3787,"<a href=""/mobile"">Strava iPhone App</a>"
3788,Garmin fēnix 3
3789,Suunto Ambit3 Sport
3790,Garmin Forerunner 235
3791,Garmin Forerunner 235
3792,Garmin Forerunner 35
3793,Garmin Forerunner 35
3794,Garmin Forerunner 735XT
3795,
3796,Garmin fēnix 5
3797,Garmin Forerunner 235
3798,TomTom
3799,TomTom
3800,Garmin fēnix 3
3801,
3802,Garmin Forerunner 235
3803,Suunto Spartan Sport Wrist HR Baro
3804,Polar M400
3805,Suunto Spartan Sport Wrist HR
3806,Garmin Forerunner 235
3807,Suunto Ambit2 R
3808,"<a href=""/mobile"">Strava iPhone App</a>"
3809,Suunto Ambit3 Sport
3810,Garmin Forerunner 920XT
3811,
3812,Garmin fēnix 5X
3813,TomTom
3814,Polar M400
3815,
3816,Suunto Spartan Sport Wrist HR Baro
3817,Garmin Forerunner 735XT
3818,Huami Amazfit Pace
3819,
3820,"<a href=""/mobile"">Strava iPhone App</a>"
3821,"<a href=""/mobile"">Strava Android App</a>"
3822,Garmin Forerunner 235
3823,Polar M430
3824,Garmin Forerunner 920XT
3825,Garmin Forerunner 920XT
3826,Garmin Forerunner 35
3827,Suunto Spartan Sport
3828,Garmin Forerunner 220
3829,TomTom
3830,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
3831,
3832,Garmin Forerunner 220
3833,Garmin fēnix 5 Plus
3834,"<a href=""/mobile"">Strava iPhone App</a>"
3835,Polar Vantage M
3836,Suunto Spartan Ultra
3837,Garmin Forerunner 235
3838,
3839,Garmin Forerunner 735XT
3840,
3841,"<a href=""/mobile"">Strava Android App</a>"
3842,Garmin Forerunner 935
3843,
3844,Garmin fēnix 5
3845,Garmin fēnix 5
3846,Garmin Forerunner 235
3847,Garmin Forerunner 235
3848,Garmin Forerunner 235
3849,Garmin Forerunner 235
3850,Garmin Forerunner 735XT
3851,Garmin fēnix 5
3852,Garmin Vívoactive HR
3853,Garmin Forerunner 645 Music
3854,Garmin fēnix 5
3855,TomTom
3856,Garmin Forerunner 735XT
3857,Garmin fēnix 3
3858,Polar M430
3859,Garmin fēnix 3
3860,Garmin Forerunner 645 Music
3861,Garmin Forerunner 645 Music
3862,Garmin Forerunner 735XT
3863,Garmin Forerunner 735XT
3864,Garmin fēnix 3
3865,Garmin Forerunner 230
3866,Garmin Forerunner 630
3867,Suunto Ambit3 Sport
3868,Garmin Forerunner 35
3869,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3870,Garmin Forerunner 235
3871,Garmin Forerunner 220
3872,
3873,Garmin fēnix 3
3874,Garmin Forerunner 235
3875,Suunto Trainer Wrist HR
3876,"<a href=""/mobile"">Strava iPhone App</a>"
3877,"<a href=""/mobile"">Strava iPhone App</a>"
3878,"<a href=""/mobile"">Strava iPhone App</a>"
3879,Garmin Forerunner 235
3880,Garmin vívoactive 3
3881,Garmin Forerunner 935
3882,Polar M200
3883,
3884,Suunto Ambit3 Peak
3885,Garmin Forerunner 735XT
3886,
3887,"<a href=""/mobile"">Strava iPhone App</a>"
3888,TomTom
3889,
3890,Garmin Forerunner 910XT
3891,Garmin Forerunner 610
3892,Garmin Forerunner 35
3893,Garmin Forerunner 35
3894,
3895,Suunto Ambit3 Run
3896,Garmin Forerunner 235
3897,Garmin fēnix 5
3898,"<a href=""/mobile"">Strava Android App</a>"
3899,Garmin fēnix 5S
3900,Garmin fēnix 5
3901,Garmin Forerunner 735XT
3902,Suunto Ambit3 Run
3903,Garmin Forerunner 25
3904,"<a href=""/mobile"">Strava iPhone App</a>"
3905,
3906,"<a href=""/mobile"">Strava Android App</a>"
3907,Garmin Forerunner 25
3908,
3909,"<a href=""/mobile"">Strava iPhone App</a>"
3910,Garmin Forerunner 620
3911,Garmin Vívoactive HR
3912,TomTom
3913,Garmin Forerunner 235
3914,Garmin Forerunner 735XT
3915,"<a href=""/mobile"">Strava iPhone App</a>"
3916,Polar M400
3917,Polar M430
3918,Garmin Forerunner 35
3919,Garmin fēnix 5
3920,Huami Amazfit Pace
3921,Garmin Forerunner 235
3922,Polar M400
3923,Suunto Spartan Sport
3924,Garmin Forerunner 935
3925,
3926,Garmin Forerunner 235
3927,Garmin fēnix 5S
3928,"<a href=""/mobile"">Strava iPhone App</a>"
3929,Garmin Forerunner 235
3930,Garmin fēnix 5S
3931,Garmin Forerunner 735XT
3932,
3933,"<a href=""/mobile"">Strava Android App</a>"
3934,Garmin Forerunner 645 Music
3935,Suunto Ambit3 Sport
3936,Suunto Ambit3 Sport
3937,Polar M400
3938,Garmin fēnix 5
3939,Garmin Forerunner 235
3940,"<a href=""/mobile"">Strava iPhone App</a>"
3941,Garmin fēnix 5
3942,Garmin Forerunner 235
3943,Garmin fēnix 5X
3944,Garmin fēnix 5
3945,"<a href=""/mobile"">Strava Android App</a>"
3946,Garmin Forerunner 235
3947,Garmin fēnix 3
3948,Polar Vantage M
3949,"<a href=""/mobile"">Strava iPhone App</a>"
3950,
3951,Garmin Forerunner 235
3952,Garmin Forerunner 230
3953,Garmin Forerunner 235
3954,Garmin Forerunner 35
3955,Polar M400
3956,Garmin Forerunner 735XT
3957,Garmin Forerunner 735XT
3958,Garmin fēnix 3
3959,Garmin Forerunner 920XT
3960,"<a href=""/mobile"">Strava Android App</a>"
3961,Garmin fēnix 3
3962,Garmin Forerunner 235
3963,Garmin vívoactive 3 Music
3964,Garmin fēnix 3
3965,Garmin Forerunner 220
3966,"<a href=""/mobile"">Strava iPhone App</a>"
3967,Garmin Forerunner 920XT
3968,Garmin Forerunner 225
3969,"<a href=""/mobile"">Strava Android App</a>"
3970,Garmin fēnix 3
3971,Garmin fēnix 5
3972,Garmin Forerunner 920XT
3973,"<a href=""/mobile"">Strava iPhone App</a>"
3974,"<a href=""/mobile"">Strava iPhone App</a>"
3975,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3976,Garmin fēnix 3
3977,Garmin fēnix 3
3978,Garmin Forerunner 35
3979,Suunto Ambit3 Peak
3980,Garmin Forerunner 235
3981,
3982,Suunto 9
3983,
3984,Garmin Forerunner 735XT
3985,Garmin fēnix 3
3986,Garmin fēnix 3
3987,
3988,Garmin fēnix 5
3989,"<a href=""/mobile"">Strava Android App</a>"
3990,
3991,Garmin Forerunner 235
3992,Garmin Forerunner 235
3993,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
3994,Garmin Forerunner 920XT
3995,"<a href=""/mobile"">Strava iPhone App</a>"
3996,
3997,"<a href=""/mobile"">Strava iPhone App</a>"
3998,Garmin Forerunner 920XT
3999,Garmin Forerunner 735XT
4000,Garmin Forerunner 110
4001,Garmin fēnix 5S
4002,"<a href=""/mobile"">Strava iPhone App</a>"
4003,Polar M400
4004,Garmin Forerunner 735XT
4005,Garmin fēnix 5 Plus
4006,Garmin Forerunner 35
4007,
4008,Garmin Forerunner 645
4009,
4010,Garmin fēnix 5S
4011,
4012,Suunto Ambit3 Sport
4013,Garmin fēnix 5
4014,Garmin fēnix 5
4015,Suunto Trainer Wrist HR
4016,Garmin Forerunner 645 Music
4017,Garmin fēnix 5
4018,Garmin Forerunner 235
4019,Garmin Forerunner 620
4020,Garmin Forerunner 235
4021,Suunto Trainer Wrist HR
4022,Garmin fēnix 5 Plus
4023,
4024,Garmin Forerunner 235
4025,Garmin Forerunner 920XT
4026,Garmin Forerunner 235
4027,"<a href=""/mobile"">Strava iPhone App</a>"
4028,Garmin Forerunner 735XT
4029,
4030,Garmin fēnix 5
4031,TomTom
4032,Garmin Forerunner 35
4033,Garmin Forerunner 235
4034,Suunto Trainer Wrist HR
4035,
4036,Garmin Forerunner 230
4037,"<a href=""/mobile"">Strava Android App</a>"
4038,Garmin Forerunner 735XT
4039,"<a href=""/mobile"">Strava Android App</a>"
4040,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
4041,Garmin Forerunner 235
4042,Garmin Forerunner 235
4043,TomTom
4044,Suunto Spartan Sport
4045,Garmin fēnix 3
4046,Garmin fēnix 2
4047,
4048,
4049,Garmin Forerunner 235
4050,Garmin Forerunner 910XT
4051,Suunto Spartan Sport Wrist HR
4052,Garmin Forerunner 220
4053,Garmin Forerunner 235
4054,Garmin Forerunner 920XT
